dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,12932.0,13201.0,6 7 8,-1.0,
base,active,,12932.0,13532.0,9,-1.0,
base,active,12977.0,12977.0,13059.0,0 1 2 3 4 5,140.0,False
base,sleeping,,12993.0,14326.0,16 17 18,-4.0,
base,sleeping,,12993.0,14345.0,19 20,-4.0,
base,active,,13059.0,13201.0,0 1 2 3 4 5,-1.0,
base,switching_off,,13095.0,13215.0,15,-2.0,
base,active,13201.0,13201.0,13290.0,0 1 2 3 4 5 6 7 8,141.0,False
base,sleeping,,13215.0,14326.0,15,-4.0,
base,active,,13290.0,13509.0,0 1 2 3 4 5 6 7 8,-1.0,
base,switching_off,,13422.0,13542.0,10 11 12 13 14,-2.0,
base,active,13509.0,13509.0,13625.0,0 1 2 3 4 5 6 7 8,142.0,False
base,switching_off,,13532.0,13652.0,9,-2.0,
base,sleeping,,13542.0,14225.0,10 11 12 13 14,-4.0,
base,active,,13625.0,13636.0,0 1 2 3 4 5 6 7,-1.0,
base,active,,13625.0,13847.0,8,-1.0,
base,active,13636.0,13636.0,13704.0,0 1 2 3 4 5 6 7,143.0,False
base,sleeping,,13652.0,14225.0,9,-4.0,
base,active,13674.0,13704.0,13787.0,0 1 2 3 4 5 6 7,144.0,False
base,active,13762.0,13787.0,13847.0,0 1 2 3 4 5 6 7,145.0,False
base,active,13841.0,13847.0,13879.0,0 1 2 3 4 5 6 7 8,146.0,False
base,active,,13879.0,13889.0,0 1 2 3 4 5 6 7,-1.0,
base,active,,13879.0,14345.0,8,-1.0,
base,active,13889.0,13889.0,13962.0,0 1 2 3 4 5 6 7,147.0,False
base,active,,13962.0,14025.0,0 1 2 3 4 5 6,-1.0,
base,active,,13962.0,14181.0,7,-1.0,
base,active,14025.0,14025.0,14060.0,0 1 2 3 4 5 6,148.0,False
base,active,,14060.0,14062.0,0 1 2 3 4 5 6,-1.0,
base,active,14062.0,14062.0,14181.0,0 1 2 3 4 5 6,149.0,False
base,active,14130.0,14181.0,14271.0,0 1 2 3 4 5 6 7,150.0,False
base,switching_on,,14225.0,14345.0,9 10 11 12 13 14,-3.0,
base,active,14255.0,14271.0,14357.0,0 1 2 3 4,152.0,False
base,active,,14271.0,14446.0,5 6 7,-1.0,
base,switching_on,,14326.0,14446.0,15 16 17 18,-3.0,
base,active,14206.0,14345.0,14421.0,8 9 10 11 12 13 14,151.0,False
base,switching_on,,14345.0,14465.0,19 20 21 22 23 24 25 26 27 28,-3.0,
base,active,,14357.0,14477.0,0 1 2 3 4,-1.0,
base,switching_on,,14357.0,14477.0,29 30,-3.0,
base,active,,14421.0,14578.0,14,-1.0,
base,active,14368.0,14421.0,14582.0,8 9 10 11 12 13,156.0,False
base,active,14279.0,14446.0,14516.0,5 6 7 15 16 17 18,153.0,False
base,active,14314.0,14465.0,14551.0,19 20 21 22 23 24 25 26 27 28,154.0,False
base,active,14326.0,14477.0,14612.0,0 1 2 3 4 29 30,155.0,False
base,active,,14516.0,14578.0,5 6 7 15 16 17 18,-1.0,
base,active,,14551.0,14578.0,19,-1.0,
base,active,,14551.0,15151.0,20 21 22 23 24 25 26 27 28,-1.0,
base,active,14578.0,14578.0,14596.0,5 6 7 14 15 16 17 18 19,157.0,False
base,active,,14582.0,14829.0,8,-1.0,
base,active,,14582.0,14896.0,9 10 11 12 13,-1.0,
base,active,,14596.0,14829.0,5 6 7,-1.0,
base,active,,14596.0,14896.0,14 15,-1.0,
base,active,,14596.0,15168.0,16 17,-1.0,
base,active,,14596.0,15196.0,18 19,-1.0,
base,active,,14612.0,14829.0,0 1 2 3 4,-1.0,
base,active,,14612.0,15212.0,29 30,-1.0,
base,active,14829.0,14829.0,14899.0,0 1 2 3 4 5 6 7 8,158.0,False
base,active,14896.0,14896.0,14966.0,9 10 11 12 13 14 15,159.0,False
base,active,,14899.0,14999.0,0 1 2 3 4 5 6 7 8,-1.0,
base,active,,14966.0,15168.0,9 10 11 12 13 14 15,-1.0,
base,active,14999.0,14999.0,15036.0,0 1 2 3 4 5 6 7 8,160.0,False
base,active,,15036.0,15155.0,0 1 2 3 4 5 6 7 8,-1.0,
base,switching_off,,15151.0,15271.0,20 21 22 23 24 25 26 27 28,-2.0,
base,active,15155.0,15155.0,15192.0,0 1 2 3 4 5 6 7 8,161.0,False
base,active,15168.0,15168.0,15231.0,9 10 11 12 13 14 15 16 17,162.0,False
base,active,,15192.0,15257.0,0 1 2 3 4 5 6 7,-1.0,
base,active,,15192.0,15324.0,8,-1.0,
base,switching_off,,15196.0,15316.0,18 19,-2.0,
base,switching_off,,15212.0,15332.0,29 30,-2.0,
base,active,,15231.0,15324.0,9 10 11 12 13 14 15,-1.0,
base,active,,15231.0,15379.0,16,-1.0,
base,active,,15231.0,15831.0,17,-1.0,
base,active,15257.0,15257.0,15379.0,0 1 2 3 4 5 6 7,163.0,False
base,sleeping,,15271.0,16105.0,20 21 22,-4.0,
base,sleeping,,15271.0,17665.0,23 24,-4.0,
base,sleeping,,15271.0,17843.0,25,-4.0,
base,sleeping,,15271.0,18653.0,26 27 28,-4.0,
base,sleeping,,15316.0,16105.0,18 19,-4.0,
base,active,15324.0,15324.0,15406.0,8 9 10 11 12 13 14 15,164.0,False
base,sleeping,,15332.0,18653.0,29 30,-4.0,
base,active,15360.0,15379.0,15385.0,0 1 2 3 4 5 6 7 16,165.0,False
base,active,,15385.0,15505.0,0 1 2 3 4 5,-1.0,
base,active,,15385.0,15767.0,6 7,-1.0,
base,active,,15385.0,15985.0,16,-1.0,
base,active,,15406.0,16006.0,8 9 10 11 12 13 14 15,-1.0,
base,active,15505.0,15505.0,15613.0,0 1 2 3 4 5,166.0,False
base,active,,15613.0,15767.0,0 1 2 3 4 5,-1.0,
base,active,15767.0,15767.0,15832.0,0 1 2 3 4 5 6 7,167.0,False
base,switching_off,,15831.0,15951.0,17,-2.0,
base,active,,15832.0,16052.0,0 1 2 3 4 5,-1.0,
base,active,,15832.0,16225.0,6 7,-1.0,
base,sleeping,,15951.0,16105.0,17,-4.0,
base,switching_off,,15985.0,16105.0,16,-2.0,
base,switching_off,,16006.0,16126.0,8 9 10 11 12 13 14 15,-2.0,
base,active,16052.0,16052.0,16122.0,0 1 2 3 4 5,168.0,False
base,switching_on,,16105.0,16225.0,16 17 18 19 20 21 22,-3.0,
base,active,,16122.0,16309.0,0 1 2 3 4 5,-1.0,
base,sleeping,,16126.0,16189.0,8 9,-4.0,
base,sleeping,,16126.0,17545.0,10,-4.0,
base,sleeping,,16126.0,17665.0,11 12 13 14 15,-4.0,
base,switching_on,,16189.0,16309.0,8 9,-3.0,
base,active,16052.0,16225.0,16268.0,6 7 16 17 18 19 20 21 22,169.0,False
base,active,,16268.0,16345.0,6 7 16 17 18 19 20,-1.0,
base,active,,16268.0,16387.0,21 22,-1.0,
base,active,16189.0,16309.0,16353.0,0 1 2 3 4 5 8 9,170.0,False
base,active,16345.0,16345.0,16449.0,6 7 16 17 18 19 20,171.0,False
base,active,,16353.0,16387.0,0 1 2 3 4 5 8 9,-1.0,
base,active,16387.0,16387.0,16494.0,0 1 2 3 4 5 8 9 21 22,172.0,False
base,active,16443.0,16449.0,16524.0,6 7 16 17 18 19 20,173.0,False
base,active,,16494.0,16586.0,0 1 2 3 4 5,-1.0,
base,active,,16494.0,16632.0,8 9,-1.0,
base,active,,16494.0,16830.0,21,-1.0,
base,active,,16494.0,17094.0,22,-1.0,
base,active,,16524.0,16586.0,6 7,-1.0,
base,active,,16524.0,16632.0,16 17 18 19 20,-1.0,
base,active,16586.0,16586.0,16665.0,0 1 2 3 4 5 6 7,174.0,False
base,active,16632.0,16632.0,16748.0,8 9 16 17 18 19 20,175.0,False
base,active,16655.0,16665.0,16748.0,0 1 2 3 4 5,176.0,False
base,active,,16665.0,16758.0,6 7,-1.0,
base,active,,16748.0,16758.0,0 1 2 3 4 5,-1.0,
base,active,,16748.0,16811.0,8 9 16 17 18 19 20,-1.0,
base,active,16758.0,16758.0,16828.0,0 1 2 3 4 5 6 7,177.0,False
base,active,16811.0,16811.0,16912.0,8 9 16 17 18 19 20,178.0,False
base,active,,16828.0,16830.0,0 1 2 3 4 5 6 7,-1.0,
base,active,16830.0,16830.0,16886.0,0 1 2 3 4 5 6 7 21,179.0,False
base,active,,16886.0,17303.0,0 1 2 3 4,-1.0,
base,active,,16886.0,17343.0,5 6 7,-1.0,
base,active,,16886.0,17486.0,21,-1.0,
base,active,,16912.0,17512.0,8 9 16 17 18 19 20,-1.0,
base,switching_off,,17094.0,17214.0,22,-2.0,
base,sleeping,,17214.0,17665.0,22,-4.0,
base,active,17303.0,17303.0,17343.0,0 1 2 3 4,180.0,False
base,active,17343.0,17343.0,17438.0,0 1 2 3 4 5 6 7,181.0,False
base,active,17438.0,17438.0,17466.0,0 1 2 3 4 5 6,182.0,False
base,active,,17438.0,17665.0,7,-1.0,
base,active,,17466.0,17665.0,0 1 2 3 4 5 6,-1.0,
base,switching_off,,17486.0,17606.0,21,-2.0,
base,switching_off,,17512.0,17632.0,8 9 16 17 18 19 20,-2.0,
base,switching_on,,17545.0,17665.0,10,-3.0,
base,sleeping,,17606.0,17665.0,21,-4.0,
base,sleeping,,17632.0,17665.0,8 9 16 17 18 19 20,-4.0,
base,active,17545.0,17665.0,17766.0,0 1 2 3 4 5 6 7 10,183.0,False
base,switching_on,,17665.0,17785.0,8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24,-3.0,
base,active,,17766.0,17781.0,0 1 2 3 4 5 6 7 10,-1.0,
base,active,17781.0,17781.0,17902.0,0 1 2 3 4 5 6 7 10,186.0,False
base,active,17556.0,17785.0,17843.0,8 9 11 12 13 14,184.0,False
base,active,17620.0,17785.0,17876.0,15 16 17 18 19 20 21 22 23 24,185.0,False
base,active,,17843.0,17963.0,8 9 11 12 13 14,-1.0,
base,switching_on,,17843.0,17963.0,25,-3.0,
base,active,,17876.0,17900.0,15 16 17 18 19 20 21 22 23 24,-1.0,
base,active,17900.0,17900.0,17966.0,15 16 17 18 19 20 21 22 23 24,188.0,False
base,active,,17902.0,18027.0,0 1 2 3 4 5,-1.0,
base,active,,17902.0,18073.0,6 7 10,-1.0,
base,active,17831.0,17963.0,18037.0,8 9 11 12 13 14 25,187.0,False
base,active,,17966.0,18428.0,15 16 17,-1.0,
base,active,,17966.0,18566.0,18 19 20 21 22 23 24,-1.0,
base,active,18027.0,18027.0,18146.0,0 1 2 3 4 5,189.0,False
base,active,,18037.0,18073.0,8 9 11 12,-1.0,
base,active,,18037.0,18334.0,13 14,-1.0,
base,active,,18037.0,18637.0,25,-1.0,
base,active,18073.0,18073.0,18089.0,6 7 8 9 10 11 12,190.0,False
base,active,,18089.0,18330.0,6,-1.0,
base,active,,18089.0,18334.0,7 8 9 10 11 12,-1.0,
base,active,,18146.0,18330.0,0 1 2 3 4 5,-1.0,
base,active,18330.0,18330.0,18352.0,0 1 2 3 4 5 6,191.0,False
base,active,18334.0,18334.0,18436.0,7 8 9 10 11 12 13 14,192.0,False
base,active,,18352.0,18428.0,0 1 2 3 4 5 6,-1.0,
base,active,18428.0,18428.0,18502.0,0 1 2 3 4 5 6 15 16 17,193.0,False
base,active,,18436.0,18522.0,7,-1.0,
base,active,,18436.0,18547.0,8 9 10 11 12 13 14,-1.0,
base,active,,18502.0,18522.0,0 1 2 3 4 5 6,-1.0,
base,active,,18502.0,18773.0,15 16 17,-1.0,
base,active,18522.0,18522.0,18585.0,0 1 2 3 4 5 6 7,194.0,False
base,active,18547.0,18547.0,18599.0,8 9 10 11 12 13 14,195.0,False
base,switching_off,,18566.0,18686.0,18 19 20 21 22 23 24,-2.0,
base,active,,18585.0,18599.0,7,-1.0,
base,active,18578.0,18585.0,18666.0,0 1 2 3 4 5 6,196.0,False
base,active,18581.0,18599.0,18674.0,7 8 9 10 11 12 13 14,197.0,False
base,switching_off,,18637.0,18757.0,25,-2.0,
base,switching_on,,18653.0,18773.0,26 27 28 29 30,-3.0,
base,active,,18666.0,18786.0,0 1 2 3 4 5 6,-1.0,
base,switching_on,,18666.0,18786.0,31,-3.0,
base,active,18653.0,18674.0,18779.0,7 8 9 10 11 12 13 14,200.0,False
base,sleeping,,18686.0,18853.0,18 19 20 21 22 23 24,-4.0,
base,sleeping,,18757.0,18853.0,25,-4.0,
base,active,18598.0,18773.0,18853.0,15 16 17 26 27 28 29 30,198.0,False
base,active,,18779.0,18853.0,7 8 9 10 11 12 13 14,-1.0,
base,active,18617.0,18786.0,18852.0,0 1 2 3 4 5 6 31,199.0,False
base,active,,18852.0,18853.0,0 1 2 3 4 5 6 31,-1.0,
